user_id,session,article_id,clicked_or_not,time_spent,rating_article
255,1,2125,1,104.2455846,2
255,1,2248,1,52.02205312,5
255,1,2563,1,77.72189682,2
255,1,1391,1,71.49105951,4
255,1,652,1,78.05416986,5
255,1,1925,0,0,0
255,1,1322,1,85.02612465,4
255,1,348,0,0,0
255,1,458,1,76.57808377,4
255,2,2288,0,0,0
255,2,1748,1,88.94279542,2
255,2,1380,0,0,0
255,2,2246,0,0,0
255,2,1361,1,36.96394963,3
255,2,2193,1,84.05310818,2
255,2,1914,0,0,0
255,2,2691,1,70.56509713,1
255,2,548,0,0,0
255,2,2108,0,0,0
256,1,863,0,0,0
256,1,2137,0,0,0
256,1,929,1,45.97764909,2
256,1,581,1,119.5979837,1
256,1,540,1,70.41776704,4
256,1,1228,0,0,0
256,1,2438,1,79.567487,2
256,1,1386,0,0,0
256,1,1060,1,71.42561713,2
256,1,454,1,67.71335085,1
256,2,96,0,0,0
256,2,31,1,103.0425942,3
256,2,127,1,125.0184643,2
256,2,2157,0,0,0
256,2,2700,0,0,0
256,2,1504,1,86.24670255,2
256,2,2591,0,0,0
256,2,1058,1,98.7574219,4
256,2,2350,1,103.9213511,1
256,2,555,1,27.41702558,2
256,3,2308,0,0,0
256,3,2276,0,0,0
256,3,991,0,0,0
256,3,2342,0,0,0
256,3,581,1,87.88226685,1
256,3,580,1,30.60728988,3
256,3,2430,1,82.44727306,3
256,3,1696,1,113.8905112,1
256,3,881,1,126.9055718,4
256,3,2914,1,65.79762872,2
257,1,1267,0,0,0
257,1,1139,1,38.96460009,5
257,1,1379,0,0,0
257,1,2737,0,0,0
257,1,2753,0,0,0
257,1,2005,0,0,0
257,1,978,1,103.9089995,5
257,1,2217,1,87.00053641,2
257,1,920,1,69.41946903,2
257,1,351,0,0,0
257,2,2631,0,0,0
257,2,1629,0,0,0
257,2,1949,0,0,0
257,2,1818,1,117.044076,2
257,2,2169,1,70.74731922,2
257,2,1492,0,0,0
257,2,2379,1,104.7286921,5
257,2,1499,0,0,0
257,2,2874,1,138.2500548,4
257,2,1044,1,99.71732486,1
257,3,2677,0,0,0
257,3,1528,0,0,0
257,3,2656,1,70.13533164,3
257,3,1142,0,0,0
257,3,1978,1,61.09959592,1
257,3,1408,1,109.7774523,1
257,3,1549,1,109.1003078,2
257,3,288,1,45.30399002,3
257,3,1296,1,57.55472674,5
257,3,1311,0,0,0
257,4,856,1,81.01022019,4
257,4,2163,0,0,0
257,4,794,1,129.1796109,4
257,4,2570,1,49.67576131,2
257,4,866,1,103.6321743,5
257,4,1132,0,0,0
257,4,2684,0,0,0
257,4,1515,0,0,0
257,4,2523,1,74.82933283,4
257,4,839,1,80.18840966,5
258,1,996,0,0,0
258,1,2009,1,64.159867,4
258,1,1338,0,0,0
258,1,2589,1,59.9425811,5
258,1,2474,1,78.72153505,5
258,1,1449,0,0,0
258,1,2689,1,83.18049761,2
258,1,2836,0,0,0
258,1,1761,0,0,0
258,1,1449,1,87.77642288,3
258,2,1815,1,118.0768818,2
258,2,468,0,0,0
258,2,1681,1,41.59547115,3
258,2,1131,0,0,0
258,2,2395,0,0,0
258,2,2868,0,0,0
258,2,109,1,80.62748946,4
258,2,926,0,0,0
258,2,610,0,0,0
258,2,1451,1,68.39190603,5
258,3,2691,0,0,0
258,3,331,1,75.58926298,4
258,3,882,0,0,0
258,3,1576,0,0,0
258,3,2244,0,0,0
258,3,2557,0,0,0
258,3,1500,1,118.759123,1
258,3,1106,1,82.47323305,2
258,3,1342,1,72.7792537,2
258,3,2751,1,81.70466447,5
259,1,930,0,0,0
259,1,2537,1,34.07135176,4
259,1,2101,0,0,0
259,1,2468,0,0,0
259,1,647,0,0,0
259,1,2584,1,35.31991346,2
259,1,2458,1,119.1165745,4
259,1,1747,0,0,0
259,1,1349,1,70.60699486,1
259,1,2338,1,134.2342482,4
259,2,1389,1,43.14806769,2
259,2,878,0,0,0
259,2,91,0,0,0
259,2,2537,1,136.9782816,2
259,2,956,0,0,0
259,2,540,1,70.87784146,4
259,2,2711,0,0,0
259,2,1493,1,117.1200425,4
259,2,388,1,107.123814,1
259,2,1356,1,78.10886334,4
259,3,1243,0,0,0
259,3,1325,0,0,0
259,3,1624,0,0,0
259,3,510,0,0,0
259,3,50,0,0,0
259,3,2388,0,0,0
259,3,565,0,0,0
259,3,683,0,0,0
259,3,512,1,113.0518703,4
259,3,2053,1,77.50747118,5
259,4,1430,1,120.392577,1
259,4,1956,1,94.40532651,1
259,4,449,0,0,0
259,4,1731,1,53.62746277,5
259,4,1926,1,76.76701689,4
259,4,372,1,77.54206898,4
259,4,1766,1,81.12576657,1
259,4,2560,1,128.9128085,5
259,4,510,1,46.21070503,5
259,4,2399,1,63.18507709,4
260,1,1747,0,0,0
260,1,1888,0,0,0
260,1,1439,0,0,0
260,1,1489,0,0,0
260,1,1703,0,0,0
260,1,538,1,71.46776057,5
260,1,1162,0,0,0
260,1,1737,1,61.46331938,5
260,1,1992,0,0,0
260,1,948,0,0,0
260,2,696,0,0,0
260,2,1798,1,45.84141677,1
260,2,785,1,74.62769421,4
260,2,1393,1,75.64116201,3
260,2,2035,1,73.97015338,4
260,2,1053,0,0,0
260,2,1552,1,72.96671279,2
260,2,602,1,75.1001218,4
260,2,96,1,75.58197358,2
260,2,2068,0,0,0
260,3,1658,0,0,0
260,3,532,1,39.75623253,1
260,3,1209,1,69.10807017,3
260,3,1703,0,0,0
260,3,253,0,0,0
260,3,522,0,0,0
260,3,2829,1,92.44050339,2
260,3,2220,0,0,0
260,3,2668,1,105.4509633,4
260,3,1834,0,0,0
260,4,1812,1,114.1444164,3
260,4,2812,1,76.56703181,4
260,4,2175,0,0,0
260,4,843,0,0,0
260,4,1404,0,0,0
260,4,2668,1,111.4796649,1
260,4,739,0,0,0
260,4,906,0,0,0
260,4,1011,0,0,0
260,4,1438,0,0,0
260,5,2762,1,91.82432156,2
260,5,1537,0,0,0
260,5,2083,0,0,0
260,5,1231,1,115.2188927,2
260,5,401,1,81.71536552,2
260,5,2908,1,92.18498365,5
260,5,864,0,0,0
260,5,2250,0,0,0
260,5,2334,0,0,0
260,5,1009,1,79.12248708,1
261,1,2694,1,39.64703589,5
261,1,748,1,71.53638846,3
261,1,1493,1,74.16250209,2
261,1,1503,0,0,0
261,1,915,1,32.61243704,3
261,1,1017,1,75.71486591,2
261,1,1051,0,0,0
261,1,2226,0,0,0
261,1,2472,1,79.38147575,4
261,1,1268,0,0,0
261,2,1924,0,0,0
261,2,565,0,0,0
261,2,375,0,0,0
261,2,18,0,0,0
261,2,2850,0,0,0
261,2,467,0,0,0
261,2,993,1,38.20644831,2
261,2,830,1,38.87663248,5
261,2,61,1,123.5038445,2
261,2,1619,0,0,0
261,3,1566,1,40.39735909,3
261,3,539,1,60.4827219,1
261,3,2651,1,35.03652326,5
261,3,2400,0,0,0
261,3,2379,0,0,0
261,3,130,1,84.51103612,2
261,3,2337,0,0,0
261,3,2302,1,118.5929105,3
261,3,716,0,0,0
261,3,1399,0,0,0
261,4,938,1,133.5572823,2
261,4,2788,0,0,0
261,4,2036,1,65.4378426,1
261,4,2674,0,0,0
261,4,2274,0,0,0
261,4,535,1,42.32509878,5
261,4,817,0,0,0
261,4,877,1,72.70534127,1
261,4,384,1,34.07082709,2
261,4,607,0,0,0
261,5,85,0,0,0
261,5,598,0,0,0
261,5,260,0,0,0
261,5,1784,0,0,0
261,5,2515,1,69.1510663,3
261,5,2141,1,112.8412022,1
261,5,357,1,80.4151551,1
261,5,2268,0,0,0
261,5,1255,0,0,0
261,5,1751,1,110.2059425,3
261,6,1949,0,0,0
261,6,2212,0,0,0
261,6,2804,0,0,0
261,6,1293,0,0,0
261,6,1076,1,60.77974148,5
261,6,2174,0,0,0
261,6,145,0,0,0
261,6,2791,1,38.15402782,4
261,6,608,0,0,0
261,6,2392,0,0,0
261,7,544,0,0,0
261,7,1498,1,103.7600419,1
261,7,1144,1,107.3602582,5
261,7,655,0,0,0
261,7,1504,1,73.54789705,2
261,7,2353,0,0,0
261,7,760,0,0,0
261,7,98,0,0,0
261,7,489,1,80.67399435,3
261,7,1202,0,0,0
262,1,843,0,0,0
262,1,597,0,0,0
262,1,1591,0,0,0
262,1,1661,1,113.366187,5
262,1,1652,1,45.15113857,4
262,1,345,1,36.4683948,5
262,1,1429,1,36.62030386,3
262,1,548,0,0,0
262,1,2306,0,0,0
262,1,201,1,97.24136817,4
263,1,2477,1,84.10421568,3
263,1,481,1,90.95423431,5
263,1,2332,1,121.8952713,5
263,1,2651,1,109.5759386,5
263,1,1647,0,0,0
263,1,956,0,0,0
263,1,884,1,44.00626271,5
263,1,833,1,71.85226535,4
263,1,27,0,0,0
263,1,2672,1,99.70739274,2
263,2,281,1,30.39931123,5
263,2,555,0,0,0
263,2,947,1,70.35731129,1
263,2,2522,0,0,0
263,2,2862,0,0,0
263,2,2492,0,0,0
263,2,1191,0,0,0
263,2,1098,0,0,0
263,2,1114,1,94.52313323,5
263,2,1018,1,83.58234334,4
263,3,167,0,0,0
263,3,196,1,68.73984848,1
263,3,821,0,0,0
263,3,1385,0,0,0
263,3,2286,1,70.27990465,4
263,3,2259,1,44.46452845,2
263,3,1651,1,38.03384139,5
263,3,2700,0,0,0
263,3,234,1,37.27328944,4
263,3,2631,0,0,0
263,4,523,1,117.4117288,3
263,4,2698,1,117.6466329,1
263,4,1706,0,0,0
263,4,720,0,0,0
263,4,2811,0,0,0
263,4,1608,1,43.47922207,4
263,4,1746,0,0,0
263,4,1257,1,39.54874352,4
263,4,1367,1,90.60753676,2
263,4,2636,0,0,0
263,5,1867,1,125.2498227,2
263,5,1455,1,57.31768963,3
263,5,2328,0,0,0
263,5,612,1,83.47238442,3
263,5,1424,1,75.5549808,2
263,5,2236,1,101.6126771,5
263,5,1190,1,39.54339198,4
263,5,760,1,105.1049815,4
263,5,1530,1,84.19325406,4
263,5,544,1,126.0282786,1
264,1,2834,0,0,0
264,1,1529,1,117.7942672,4
264,1,1095,0,0,0
264,1,2088,0,0,0
264,1,413,0,0,0
264,1,2866,1,37.81623412,4
264,1,2401,0,0,0
264,1,780,1,90.34078125,2
264,1,679,1,124.0761328,5
264,1,2323,0,0,0
264,2,1821,0,0,0
264,2,1587,0,0,0
264,2,2466,0,0,0
264,2,2748,1,43.17808955,1
264,2,1382,1,108.3209236,5
264,2,1593,0,0,0
264,2,2810,1,136.489675,5
264,2,1974,1,67.44933969,1
264,2,2290,0,0,0
264,2,2295,0,0,0
264,3,395,0,0,0
264,3,2662,1,71.14529158,1
264,3,1938,0,0,0
264,3,2773,1,37.40684833,4
264,3,25,1,66.88359668,2
264,3,1287,0,0,0
264,3,2577,0,0,0
264,3,2276,0,0,0
264,3,2085,1,44.75085645,5
264,3,2736,0,0,0
265,1,1395,1,37.69861758,4
265,1,264,0,0,0
265,1,235,0,0,0
265,1,2223,1,67.59008542,1
265,1,57,1,71.36137341,2
265,1,640,1,42.42868536,5
265,1,1621,1,92.97756047,3
265,1,2179,1,46.64459556,4
265,1,207,1,86.50219592,2
265,1,1049,0,0,0
265,2,20,0,0,0
265,2,349,1,89.97666279,5
265,2,1664,0,0,0
265,2,1033,0,0,0
265,2,2092,0,0,0
265,2,1184,1,91.47389563,2
265,2,1340,0,0,0
265,2,2332,0,0,0
265,2,2799,1,37.87387338,1
265,2,2634,0,0,0
266,1,2627,0,0,0
266,1,642,0,0,0
266,1,1221,1,82.94216401,4
266,1,1477,0,0,0
266,1,798,0,0,0
266,1,2593,0,0,0
266,1,1689,1,102.4894309,1
266,1,1342,1,93.22467882,3
266,1,2347,1,63.04110549,5
266,1,262,0,0,0
266,2,1169,0,0,0
266,2,2172,1,116.7179192,3
266,2,1342,0,0,0
266,2,890,0,0,0
266,2,1741,1,129.7512496,1
266,2,2209,1,71.55900018,1
266,2,901,0,0,0
266,2,35,1,65.01845222,2
266,2,1573,1,77.39318229,3
266,2,2842,1,104.293526,5
266,3,876,0,0,0
266,3,1871,0,0,0
266,3,1513,0,0,0
266,3,1803,0,0,0
266,3,1317,0,0,0
266,3,2177,0,0,0
266,3,334,0,0,0
266,3,2244,1,111.3057341,2
266,3,1359,1,49.71988811,3
266,3,1768,1,119.5546855,5
266,4,618,0,0,0
266,4,2522,1,76.09988963,5
266,4,2781,1,79.43505055,5
266,4,1683,1,65.95595406,4
266,4,1498,1,128.6742434,4
266,4,1532,1,73.88633491,1
266,4,550,1,43.10506835,5
266,4,2231,0,0,0
266,4,2528,1,101.5919063,4
266,4,1601,0,0,0
267,1,2487,0,0,0
267,1,1714,0,0,0
267,1,910,1,121.5812301,5
267,1,1114,0,0,0
267,1,2900,0,0,0
267,1,2718,0,0,0
267,1,373,0,0,0
267,1,2227,0,0,0
267,1,2722,1,79.44257699,2
267,1,255,0,0,0
267,2,2025,1,66.11819551,3
267,2,2514,0,0,0
267,2,2010,1,38.89317479,2
267,2,1748,1,80.31012213,4
267,2,1361,1,67.25704187,4
267,2,2863,1,31.97741246,3
267,2,1078,0,0,0
267,2,469,0,0,0
267,2,1809,1,121.7637424,2
267,2,2687,0,0,0
267,3,859,1,90.68009382,1
267,3,2377,0,0,0
267,3,1882,1,45.55813773,5
267,3,2087,1,64.7941287,5
267,3,691,1,67.74570885,3
267,3,1202,1,65.10824958,5
267,3,2674,0,0,0
267,3,1900,1,117.3924528,2
267,3,575,1,98.7813623,4
267,3,1961,0,0,0
267,4,902,1,114.2687822,4
267,4,2396,0,0,0
267,4,158,1,57.55508326,4
267,4,1114,0,0,0
267,4,467,1,68.68457145,1
267,4,1576,0,0,0
267,4,284,0,0,0
267,4,1801,1,127.4974017,1
267,4,2095,1,59.14009021,3
267,4,2124,1,100.8650054,4
267,5,102,1,84.07423391,2
267,5,1495,1,80.43436117,1
267,5,811,0,0,0
267,5,2905,0,0,0
267,5,1513,1,40.58908491,4
267,5,2530,0,0,0
267,5,1253,0,0,0
267,5,1874,0,0,0
267,5,1629,1,39.30014126,2
267,5,867,0,0,0
267,6,1275,0,0,0
267,6,2646,1,80.8751605,1
267,6,1205,1,37.20762397,1
267,6,691,1,44.82650407,5
267,6,2666,1,64.26909483,4
267,6,224,0,0,0
267,6,1155,1,41.37128477,1
267,6,192,1,109.4085793,1
267,6,139,1,128.8144474,2
267,6,867,0,0,0
267,7,194,1,74.27773117,2
267,7,2069,1,64.09320361,2
267,7,800,0,0,0
267,7,2461,1,78.03495023,5
267,7,630,0,0,0
267,7,996,1,78.37742638,2
267,7,2277,1,35.60508881,4
267,7,518,0,0,0
267,7,765,1,75.55608935,1
267,7,539,0,0,0
267,8,2087,1,83.33360956,2
267,8,1696,1,70.54024103,1
267,8,605,1,70.2795417,2
267,8,2073,1,119.9112652,5
267,8,2005,1,63.35471532,1
267,8,1098,1,106.6949712,5
267,8,1839,0,0,0
267,8,2226,0,0,0
267,8,2527,0,0,0
267,8,1299,0,0,0
268,1,1919,1,108.9390114,5
268,1,1571,0,0,0
268,1,403,0,0,0
268,1,1433,0,0,0
268,1,2219,1,74.65758065,3
268,1,445,1,29.67838753,5
268,1,2222,1,83.86992753,1
268,1,2377,1,95.59593594,4
268,1,2786,0,0,0
268,1,2165,0,0,0
268,2,1777,0,0,0
268,2,248,0,0,0
268,2,2462,1,48.37273232,5
268,2,308,0,0,0
268,2,2462,0,0,0
268,2,2389,1,78.72382779,4
268,2,1396,0,0,0
268,2,2065,1,114.479399,1
268,2,2730,1,65.39217579,2
268,2,1086,1,89.97088637,2
268,3,1582,0,0,0
268,3,2176,0,0,0
268,3,1960,1,135.0248359,2
268,3,2459,0,0,0
268,3,1463,0,0,0
268,3,2091,1,75.35790294,5
268,3,885,0,0,0
268,3,328,0,0,0
268,3,2751,1,79.67943225,4
268,3,2470,0,0,0
268,4,1562,0,0,0
268,4,439,1,124.2994571,2
268,4,823,0,0,0
268,4,1643,0,0,0
268,4,924,0,0,0
268,4,949,0,0,0
268,4,2311,0,0,0
268,4,286,0,0,0
268,4,1577,1,78.01079912,3
268,4,2735,1,66.00830367,5
269,1,301,1,85.1916485,2
269,1,1607,1,67.93180923,2
269,1,906,1,81.20001409,1
269,1,846,1,49.97249239,1
269,1,605,1,109.3930165,4
269,1,236,1,80.71172672,2
269,1,2694,0,0,0
269,1,2659,0,0,0
269,1,59,0,0,0
269,1,2427,0,0,0
269,2,788,1,108.4085839,3
269,2,852,0,0,0
269,2,201,0,0,0
269,2,2294,0,0,0
269,2,2754,1,127.2832802,5
269,2,2379,1,76.35627467,4
269,2,2289,1,83.01775143,3
269,2,683,0,0,0
269,2,2040,0,0,0
269,2,76,0,0,0
269,3,1882,1,34.73898869,1
269,3,1952,0,0,0
269,3,2100,0,0,0
269,3,992,0,0,0
269,3,1715,1,65.34017411,3
269,3,946,1,124.9616242,2
269,3,2394,0,0,0
269,3,2095,0,0,0
269,3,982,0,0,0
269,3,919,1,125.0977203,3
269,4,1841,1,39.31113861,5
269,4,827,0,0,0
269,4,1862,1,46.72361131,4
269,4,2263,0,0,0
269,4,803,1,128.4233977,4
269,4,1335,0,0,0
269,4,251,0,0,0
269,4,419,1,80.64443252,5
269,4,1007,0,0,0
269,4,965,1,87.90040471,1
269,5,799,0,0,0
269,5,277,0,0,0
269,5,519,0,0,0
269,5,2335,0,0,0
269,5,1064,1,47.22715217,2
269,5,1719,0,0,0
269,5,2462,1,74.62910264,4
269,5,2311,0,0,0
269,5,2554,1,66.52227697,3
269,5,1015,1,47.13488057,3
269,6,894,1,68.17970923,4
269,6,251,0,0,0
269,6,1069,0,0,0
269,6,2399,1,80.48140684,4
269,6,1667,0,0,0
269,6,161,1,66.34747482,5
269,6,2375,1,69.47492101,4
269,6,1569,1,132.3840933,5
269,6,1653,0,0,0
269,6,740,1,93.60475996,5
270,1,841,0,0,0
270,1,2146,0,0,0
270,1,660,0,0,0
270,1,2583,0,0,0
270,1,2004,0,0,0
270,1,822,0,0,0
270,1,1392,1,65.24078111,2
270,1,586,1,77.85097938,2
270,1,139,0,0,0
270,1,1202,0,0,0
270,2,1835,1,114.0983364,5
270,2,1158,1,82.24207737,1
270,2,512,1,83.13484539,5
270,2,457,0,0,0
270,2,285,0,0,0
270,2,1458,0,0,0
270,2,1551,0,0,0
270,2,2006,0,0,0
270,2,181,1,51.90179841,1
270,2,2109,0,0,0
270,3,1921,0,0,0
270,3,2499,1,102.4753348,3
270,3,1906,1,50.43941517,4
270,3,162,0,0,0
270,3,837,1,67.62158186,5
270,3,698,0,0,0
270,3,471,0,0,0
270,3,2641,0,0,0
270,3,367,0,0,0
270,3,1403,0,0,0
271,1,2486,1,36.72592193,4
271,1,738,1,75.47275003,3
271,1,2017,0,0,0
271,1,1935,0,0,0
271,1,1562,1,101.7654797,2
271,1,2412,0,0,0
271,1,2911,0,0,0
271,1,1433,1,71.14498973,3
271,1,399,1,68.77401297,4
271,1,826,1,41.03608474,2
271,2,1003,1,83.25527685,1
271,2,1575,1,106.2218851,1
271,2,1808,1,38.21144669,4
271,2,1315,1,76.44440988,4
271,2,1885,0,0,0
271,2,2698,0,0,0
271,2,27,0,0,0
271,2,554,0,0,0
271,2,2054,0,0,0
271,2,300,0,0,0
271,3,1022,0,0,0
271,3,1689,0,0,0
271,3,1955,1,70.85394309,3
271,3,2880,0,0,0
271,3,744,1,112.4745583,4
271,3,736,1,48.29361535,4
271,3,1336,0,0,0
271,3,232,1,108.0472436,4
271,3,2647,0,0,0
271,3,890,0,0,0
271,4,376,1,92.29979062,2
271,4,1860,0,0,0
271,4,883,0,0,0
271,4,2670,1,74.58465858,2
271,4,304,0,0,0
271,4,2079,1,52.16513077,4
271,4,528,0,0,0
271,4,1981,0,0,0
271,4,767,1,65.10566196,2
271,4,1508,1,58.57232394,4
271,5,2262,0,0,0
271,5,1396,0,0,0
271,5,1163,1,71.16924903,5
271,5,989,0,0,0
271,5,2697,0,0,0
271,5,1571,0,0,0
271,5,1390,1,80.24104065,2
271,5,828,0,0,0
271,5,56,1,76.64537478,4
271,5,2500,1,113.9224261,4
271,6,1048,1,117.6863324,4
271,6,2368,0,0,0
271,6,2501,1,103.0004506,3
271,6,1485,1,116.6256119,2
271,6,1211,0,0,0
271,6,669,1,73.5981424,4
271,6,634,0,0,0
271,6,2592,1,112.8538579,2
271,6,2787,1,123.9871179,1
271,6,1550,0,0,0
272,1,927,1,99.4228868,4
272,1,111,0,0,0
272,1,2845,1,50.3646955,1
272,1,1947,0,0,0
272,1,2750,1,125.1184483,5
272,1,460,1,41.88943556,5
272,1,2818,0,0,0
272,1,1824,0,0,0
272,1,164,1,144.3588625,1
272,1,502,0,0,0
272,2,1254,1,47.90810613,3
272,2,259,1,69.27160283,2
272,2,2824,1,85.63133344,3
272,2,200,0,0,0
272,2,1644,0,0,0
272,2,763,0,0,0
272,2,786,1,65.02228475,3
272,2,2308,1,36.23559679,4
272,2,1354,0,0,0
272,2,2850,1,71.7829284,3
273,1,2496,0,0,0
273,1,217,0,0,0
273,1,2005,0,0,0
273,1,1700,1,121.9328058,3
273,1,227,1,95.1624681,2
273,1,836,1,40.50701944,3
273,1,1618,0,0,0
273,1,1529,1,91.23092148,2
273,1,2863,0,0,0
273,1,1333,1,89.51886718,5
273,2,186,1,113.411955,4
273,2,241,1,68.88811183,4
273,2,2508,1,127.7048409,1
273,2,2868,1,70.77020813,1
273,2,431,1,68.93213044,2
273,2,669,0,0,0
273,2,2320,1,113.7637155,3
273,2,1213,1,75.63109781,1
273,2,1393,1,73.2935204,5
273,2,1544,0,0,0
273,3,2223,1,120.5842978,4
273,3,1262,1,85.96083892,2
273,3,655,0,0,0
273,3,2908,0,0,0
273,3,2424,1,85.91497751,3
273,3,1007,0,0,0
273,3,1854,0,0,0
273,3,2457,0,0,0
273,3,920,0,0,0
273,3,777,0,0,0
273,4,784,1,83.97779092,5
273,4,369,0,0,0
273,4,519,0,0,0
273,4,2863,0,0,0
273,4,2891,1,81.98399771,4
273,4,567,1,82.12282016,1
273,4,2257,0,0,0
273,4,202,0,0,0
273,4,2554,1,81.97505807,4
273,4,1285,1,103.9381161,3
274,1,1051,0,0,0
274,1,1853,0,0,0
274,1,376,1,70.20081684,3
274,1,1372,1,84.27245464,3
274,1,1787,0,0,0
274,1,1670,0,0,0
274,1,147,1,37.98836066,3
274,1,690,1,74.47142509,3
274,1,2736,1,87.99320404,2
274,1,2701,0,0,0
274,2,113,1,89.36347161,4
274,2,1009,1,41.28352104,5
274,2,1571,0,0,0
274,2,2811,0,0,0
274,2,785,0,0,0
274,2,2565,1,69.51093502,3
274,2,916,1,102.8622093,4
274,2,1684,0,0,0
274,2,1298,0,0,0
274,2,842,1,80.74407636,1
274,3,2841,0,0,0
274,3,2800,1,85.75649725,4
274,3,1123,0,0,0
274,3,1904,0,0,0
274,3,1541,1,46.17819178,3
274,3,365,1,84.16974978,2
274,3,2005,0,0,0
274,3,7,1,115.2026676,4
274,3,359,1,107.1939463,5
274,3,682,1,120.5241805,3
275,1,1486,0,0,0
275,1,1198,1,74.99341469,1
275,1,892,1,60.12066641,4
275,1,960,1,60.75864851,3
275,1,2278,0,0,0
275,1,1527,1,87.46553715,2
275,1,885,1,124.7560123,2
275,1,837,1,73.56145373,2
275,1,355,0,0,0
275,1,2699,1,74.21631503,4
275,2,2650,0,0,0
275,2,1435,1,41.07092152,5
275,2,1707,0,0,0
275,2,2594,0,0,0
275,2,480,1,118.1562102,4
275,2,1087,1,66.90487217,4
275,2,1586,1,66.87127717,1
275,2,337,0,0,0
275,2,2502,0,0,0
275,2,1018,0,0,0
275,3,1623,1,76.67326765,5
275,3,565,1,82.49204187,3
275,3,2125,1,120.1732118,2
275,3,773,1,102.5012066,4
275,3,638,1,109.12417,4
275,3,2057,0,0,0
275,3,2346,1,109.0831909,3
275,3,340,1,40.69304012,2
275,3,1407,0,0,0
275,3,2142,0,0,0
275,4,1218,0,0,0
275,4,2337,1,93.07030658,3
275,4,2540,0,0,0
275,4,250,1,86.9518245,1
275,4,2726,1,76.06160917,1
275,4,2588,1,125.774741,2
275,4,121,1,86.13508555,2
275,4,1636,1,107.6347363,5
275,4,2252,1,125.4314084,3
275,4,2857,1,136.2685866,3
276,1,2140,1,78.78831716,4
276,1,687,1,76.62764503,5
276,1,553,1,49.45792786,2
276,1,2487,1,67.35041305,4
276,1,253,0,0,0
276,1,1372,0,0,0
276,1,773,0,0,0
276,1,1755,1,66.53483949,1
276,1,1705,1,87.26027409,3
276,1,1812,0,0,0
276,2,395,1,120.012,5
276,2,448,1,102.758381,1
276,2,886,1,42.08675656,3
276,2,2527,0,0,0
276,2,1895,0,0,0
276,2,1990,0,0,0
276,2,457,1,70.74467452,3
276,2,926,0,0,0
276,2,874,1,68.70828164,1
276,2,2835,0,0,0
276,3,1381,0,0,0
276,3,1189,0,0,0
276,3,2053,1,77.38844274,4
276,3,1638,0,0,0
276,3,767,0,0,0
276,3,1997,1,74.31502146,1
276,3,1684,0,0,0
276,3,2063,0,0,0
276,3,2176,0,0,0
276,3,1892,0,0,0
276,4,1177,1,80.1562644,3
276,4,859,1,77.25304091,1
276,4,334,1,76.99429862,3
276,4,2061,1,48.2299374,1
276,4,754,1,87.75273407,5
276,4,933,0,0,0
276,4,1549,1,74.38382759,1
276,4,1389,0,0,0
276,4,791,1,84.50036659,5
276,4,2551,0,0,0
276,5,2859,1,74.76778851,3
276,5,2365,0,0,0
276,5,1667,1,111.0490129,4
276,5,2330,1,68.52522953,4
276,5,78,1,68.87566074,3
276,5,1585,0,0,0
276,5,194,1,76.21446999,3
276,5,1724,1,73.1510162,3
276,5,1490,0,0,0
276,5,1436,0,0,0
276,6,781,1,34.34052357,1
276,6,372,0,0,0
276,6,384,0,0,0
276,6,427,0,0,0
276,6,2660,1,126.0424314,3
276,6,2151,1,79.76641852,1
276,6,197,0,0,0
276,6,1706,1,140.8641984,5
276,6,2041,0,0,0
276,6,1131,0,0,0
277,1,649,0,0,0
277,1,1100,1,48.06180599,1
277,1,891,1,71.82388405,5
277,1,1247,1,85.41522662,3
277,1,1885,1,86.68033717,2
277,1,1391,0,0,0
277,1,1739,0,0,0
277,1,1724,0,0,0
277,1,1885,0,0,0
277,1,1136,0,0,0
277,2,1756,0,0,0
277,2,1685,0,0,0
277,2,191,0,0,0
277,2,1309,0,0,0
277,2,2401,0,0,0
277,2,1772,0,0,0
277,2,536,0,0,0
277,2,1575,1,66.88143021,1
277,2,1253,0,0,0
277,2,1303,0,0,0
277,3,1434,0,0,0
277,3,894,0,0,0
277,3,1743,1,123.0693097,5
277,3,65,0,0,0
277,3,2539,1,83.27866296,3
277,3,52,0,0,0
277,3,1293,1,82.13591344,3
277,3,2060,1,119.6835077,3
277,3,2853,1,95.19274812,1
277,3,248,0,0,0
277,4,2453,1,92.96318992,1
277,4,1856,0,0,0
277,4,2706,1,75.7345385,5
277,4,2737,1,75.59135834,4
277,4,2282,0,0,0
277,4,2733,0,0,0
277,4,2852,0,0,0
277,4,2366,0,0,0
277,4,637,1,40.97663779,3
277,4,1766,1,72.43793056,2
277,5,2603,0,0,0
277,5,1108,1,81.95083079,3
277,5,401,0,0,0
277,5,2237,1,119.7440397,5
277,5,2906,0,0,0
277,5,874,0,0,0
277,5,556,1,45.99888413,3
277,5,2763,1,74.75438717,5
277,5,2657,1,116.576666,2
277,5,2068,0,0,0
278,1,2185,1,97.28176325,2
278,1,1985,1,136.1465054,3
278,1,223,0,0,0
278,1,2392,1,71.94563201,5
278,1,1252,1,82.48449861,4
278,1,2753,1,103.0064968,5
278,1,2696,1,83.52302635,1
278,1,680,1,109.3350368,3
278,1,480,1,122.0890871,1
278,1,103,1,115.7212574,1
278,2,1601,1,78.41783487,1
278,2,989,1,115.7776088,4
278,2,491,1,89.07543041,1
278,2,1507,1,96.42224447,4
278,2,1356,0,0,0
